Quote_ID,Agency,Issued,Quote_Platform,Eff_Date,Liab_Only,ST,Zipcode,Terr,Min_Veh_Yr,Max_Veh_Yr,MultiProduct_Discount,Life_Discount,MultiCar,Acc_Viol_Score,Ins_Score,BI_Limit,Driver1_Age,Driver2_Age
2163209913,Gamma,N,PLRATING,202009,N,IN,46517,29,1997,2008,Auto Home,N,Y,0,850-874,100/300,75-79,75-79
2163300432,Beta,N,eQuote,202009,N,IN,46227,95,2002,2007,Auto Home,N,Y,0,675-699,50/100,65-69,65-69
2163302155,Alpha,N,eQuote,202009,N,IN,46761,65,2003,2008,Auto Home,N,Y,0,725-749,100/300,65-69,65-69
2163302363,Alpha,N,eQuote,202009,N,IN,46761,65,2014,2014,None,N,N,0,650-674,500/500,35-39,35-39
2163302560,Iota,N,PLRATING,202009,N,IN,46237,95,2000,2017,Auto Home,N,Y,0,550-574,250/500,25-29,30-34
2163302587,Gamma,N,PLRATING,202009,N,IN,46637,4,2012,2012,None,N,N,0,725-749,100/300,20-24,20-24
2163303542,Beta,N,PLRATING,202009,N,IN,47446,68,2004,2004,None,N,N,0,500-524,100/300,20-24,20-24
2163303967,Epsilon,N,eQuote,202009,Y,IN,46259,1,2000,2000,None,N,Y,0,875-899,100/300,<20,<20
2163304013,Delta,N,PLRATING,202009,N,IN,46732,64,2019,2019,Auto Home,N,N,0,650-674,100/300,20-24,20-24
2163305018,Alpha,N,eQuote,202009,N,IN,46055,52,2013,2017,Auto Home,N,Y,0,475-499,100/300,<20,40-44
2163305336,Gamma,N,PLRATING,202009,N,IN,46526,29,2007,2012,Auto Home,N,Y,0,875-899,100/300,30-34,35-39
2163305757,Gamma,N,PLRATING,202009,N,IN,46526,29,2000,2014,Auto Home,N,Y,0,875-899,250/500,65-69,70-74
2163305877,Beta,N,PLRATING,202009,N,IN,47421,68,2020,2020,None,N,N,0,850-874,100/300,25-29,25-29
2163307015,Beta,N,PLRATING,202009,N,IN,46733,7,2009,2014,None,N,Y,0,675-699,100/300,35-39,40-44
2163307382,Iota,N,PLRATING,202009,N,IN,46235,1,2018,2018,Auto Home,N,N,0,625-649,100/300,80-84,80-84
2163307636,Alpha,N,eQuote,202009,N,IN,46383,16,2013,2013,None,N,Y,0,875-899,500/500,<20,50-54
2163307638,Theta,Y,eQuote,202009,N,IN,46123,30,2012,2016,Auto Home,N,Y,0,800-824,250/500,60-64,60-64
2163308174,Delta,N,PLRATING,202009,N,IN,46767,84,2004,2008,None,N,Y,0,700-724,100/300,<20,50-54
2163308591,Iota,Y,PLRATING,202009,N,IN,46240,95,2015,2015,Auto Home,N,N,0,750-774,100/300,40-44,40-44
2163308689,Delta,N,PLRATING,202009,N,IN,46767,84,2009,2009,None,N,N,0,525-549,100/300,25-29,25-29
2163308889,Beta,N,PLRATING,202009,N,IN,46783,57,1996,2009,None,N,Y,0,850-874,100/300,70-74,70-74
2163309875,Beta,N,PLRATING,202009,Y,IN,46901,34,1999,1999,None,N,N,0,800-824,100/300,20-24,20-24
2163400009,Alpha,N,eQuote,202009,N,IN,46260,1,2010,2010,Auto Home,N,N,0,625-649,500 CSL,20-24,20-24
2163400330,Iota,N,PLRATING,202009,N,IN,46140,52,2006,2016,Auto Home,N,Y,0,700-724,250/500,20-24,55-59
2163401142,Delta,N,PLRATING,202009,Y,IN,46747,101,2002,2002,None,N,N,0,675-699,100/300,45-49,45-49
2163401242,Gamma,N,PLRATING,202009,N,IN,46507,42,2009,2015,Auto Home,N,Y,0,625-649,100/300,<20,45-49
2163401401,Beta,N,PLRATING,202009,N,IN,46932,20,2001,2011,None,N,Y,0,500-524,100/300,35-39,40-44
2163402929,Gamma,N,PLRATING,202009,N,IN,46514,29,2007,2013,Auto Home,N,Y,0,750-774,100/300,60-64,65-69
2163403602,Alpha,N,eQuote,202009,N,IN,46835,3,2000,2012,None,N,Y,0,875-899,100/300,50-54,55-59
2163405720,Beta,N,PLRATING,202009,N,IN,46901,34,2014,2014,Auto Home,N,N,0,575-599,100/300,55-59,55-59
2163406584,Gamma,N,PLRATING,202009,N,IN,46506,70,1997,1997,None,N,N,0,600-624,100/300,35-39,35-39
2163407165,Iota,N,PLRATING,202009,N,IN,46140,52,2007,2018,Auto Home,N,Y,0,700-724,100/300,20-24,50-54
2462602930,Epsilon,N,PLRATING,202009,N,IN,46037,30,2013,2014,None,N,Y,0,825-849,100/300,30-34,35-39
2462608152,Iota,N,eQuote,202009,N,IN,46077,30,2010,2015,Auto Home,N,Y,0,725-749,500 CSL,25-29,60-64
2462801559,Epsilon,N,PLRATING,202009,N,IN,46204,1,2013,2013,None,N,N,0,700-724,100/300,20-24,20-24
2462801748,Epsilon,N,PLRATING,202009,N,IN,47952,79,2003,2003,Auto Home,N,N,0,850-874,100/300,75-79,75-79
2462801931,Epsilon,N,PLRATING,202009,N,IN,46038,30,2011,2011,None,N,N,0,800-824,250/500,55-59,55-59
2462804058,Epsilon,N,eQuote,202009,N,IN,46106,30,2003,2011,Auto Home,N,Y,0,675-699,"500/1,000",<20,45-49
2462804756,Epsilon,N,PLRATING,202009,N,IN,46033,51,2008,2015,None,N,Y,0,900-924,500 CSL,<20,55-59
2462805968,Epsilon,N,eQuote,202009,N,IN,47025,38,2003,2003,Auto Home,N,N,0,550-574,100/300,55-59,55-59
2463102620,Iota,N,eQuote,202009,N,IN,46203,1,2004,2006,Homeowner,N,Y,0,850-874,500 CSL,75-79,75-79
2463102627,Epsilon,N,PLRATING,202009,N,IN,46202,1,2013,2013,None,N,N,0,650-674,100/300,20-24,20-24
2463103867,Beta,N,eQuote,202009,N,IN,46225,1,2016,2016,Auto Home,N,N,0,725-749,100/300,25-29,25-29
2463105205,Iota,N,eQuote,202009,N,IN,46032,51,2013,2016,Auto Home,N,Y,0,800-824,500 CSL,65-69,65-69
2463105431,Epsilon,N,eQuote,202009,N,IN,46131,30,2001,2001,Auto Home,N,N,2,700-724,100/300,85-90,85-90
2463106438,Epsilon,N,PLRATING,202009,N,IN,46034,51,2005,2015,None,N,Y,0,775-799,250/500,<20,45-49
2463106696,Epsilon,N,PLRATING,202009,N,IN,46062,30,2010,2010,Auto Home,N,N,0,850-874,100/300,75-79,75-79
2463108926,Epsilon,Y,eQuote,202009,N,IN,46142,30,2017,2017,Auto Home,N,N,0,800-824,100/300,55-59,55-59
2463200300,Epsilon,N,PLRATING,202009,N,IN,47303,10,2016,2016,None,N,N,0,600-624,100/300,25-29,25-29
2463200662,Iota,N,eQuote,202009,N,IN,46037,30,2008,2008,Auto Home,N,N,0,650-674,500 CSL,25-29,25-29
2463205212,Iota,N,eQuote,202009,N,IN,46143,62,2013,2019,Homeowner,N,Y,0,750-774,500 CSL,<20,50-54
2463209390,Iota,N,eQuote,202009,N,IN,46176,30,2006,2017,Auto Home,N,Y,2,525-549,500 CSL,<20,45-49
2463209766,Iota,N,eQuote,202009,N,IN,46202,1,2015,2016,Auto Home,N,Y,0,825-849,500 CSL,20-24,50-54
2463302086,Epsilon,N,PLRATING,202009,N,IN,46229,1,2005,2005,None,N,N,0,650-674,100/300,45-49,45-49
2463304931,Epsilon,N,PLRATING,202009,N,IN,46123,54,2011,2011,Auto Home,N,N,0,550-574,100/300,40-44,40-44
2463305198,Iota,N,eQuote,202009,N,IN,46060,30,1997,2007,Auto Home,N,Y,0,825-849,500 CSL,70-74,75-79
2463305327,Epsilon,N,PLRATING,202009,N,IN,46902,34,2007,2015,Auto Home,N,Y,0,825-849,500 CSL,30-34,50-54
2463306770,Epsilon,N,PLRATING,202009,N,IN,46143,62,2009,2009,None,N,N,0,850-874,100/300,75-79,75-79
2463307628,Iota,N,eQuote,202009,N,IN,46062,30,2010,2013,Auto Home,N,Y,0,600-624,500 CSL,<20,45-49
2463308267,Iota,Y,eQuote,202009,N,IN,46158,30,2018,2018,None,N,N,0,750-774,500 CSL,30-34,30-34
2463308571,Epsilon,N,PLRATING,202009,N,IN,46131,30,2010,2016,Auto Home,N,Y,0,725-749,250/500,65-69,70-74
2463308891,Epsilon,N,PLRATING,202009,N,IN,46032,51,2015,2015,Auto Home,N,Y,0,700-724,100/300,<20,50-54
2463309927,Epsilon,N,eQuote,202009,Y,IN,46106,30,1998,1998,Auto Home,N,N,0,700-724,100/300,50-54,50-54
2463400326,Iota,Y,eQuote,202009,N,IN,46219,1,2000,2004,Auto Home,N,Y,0,875-899,500 CSL,80-84,80-84
2463402876,Epsilon,N,PLRATING,202009,N,IN,46228,1,2006,2013,None,N,Y,0,850-874,100/300,70-74,70-74
3062802150,Gamma,N,eQuote,202009,N,IN,47586,86,2017,2017,Auto Home,N,N,0,575-599,100/300,20-24,25-29
3062809804,Gamma,N,eQuote,202009,N,IN,47586,86,2014,2014,None,N,N,0,525-549,100/300,55-59,55-59
3062905717,Epsilon,Y,eQuote,202009,N,IN,47635,98,2013,2014,Auto Home,N,Y,0,700-724,100/300,55-59,55-59
3062908546,Gamma,N,eQuote,202009,N,IN,47586,86,2006,2016,Auto Home,N,Y,0,850-874,100/300,60-64,60-64
3063004022,Gamma,N,eQuote,202009,N,IN,47588,86,2014,2014,Auto Home,N,N,0,550-574,100/300,40-44,40-44
3063004464,Gamma,N,eQuote,202009,N,IN,47630,107,2007,2010,Auto Home,N,Y,0,550-574,100/300,45-49,50-54
3063005529,Iota,N,eQuote,202009,N,IN,47561,63,1998,2015,Auto Home,N,Y,0,650-674,50/100,35-39,65-69
3063106992,Theta,N,PLRATING,202009,N,IN,47713,5,1997,1997,None,N,N,0,No History,50/100,30-34,50-54
3063107338,Theta,N,PLRATING,202009,N,IN,47710,5,2004,2004,Auto Home,N,N,0,900-924,100/300,65-69,85-90
3063109346,Theta,N,PLRATING,202009,N,IN,47715,5,2005,2005,None,N,N,0,625-649,100/300,25-29,25-29
3063200644,Gamma,N,eQuote,202009,N,IN,47579,98,2003,2010,Auto Home,N,Y,0,800-824,250/500,55-59,60-64
3063202435,Theta,N,PLRATING,202009,N,IN,47720,5,2008,2017,Auto Home,N,Y,0,750-774,100/300,30-34,30-34
3063203482,Gamma,N,eQuote,202009,N,IN,47586,86,1999,2016,None,N,Y,0,650-674,100/300,20-24,40-44
3063209149,Iota,N,eQuote,202009,Y,IN,47619,107,1999,1999,None,N,N,0,No Score,100/300,55-59,55-59
3063301031,Theta,N,PLRATING,202009,N,IN,47710,5,2013,2013,None,N,N,0,600-624,100/300,30-34,30-34
3063302309,Zeta,Y,eQuote,202009,Y,IN,47106,21,2005,2005,Auto Home,N,Y,0,900-924,250/500,60-64,60-64
3063303610,Zeta,N,PLRATING,202009,Y,IN,47150,6,1998,2008,None,N,Y,0,725-749,100/300,50-54,50-54
3063308281,Theta,N,PLRATING,202009,N,IN,47712,5,2004,2009,Homeowner,N,Y,0,800-824,100/300,70-74,80-84
3063309595,Theta,N,PLRATING,202009,N,IN,47715,5,2016,2016,None,N,N,0,600-624,100/300,55-59,55-59
3063400754,Gamma,N,eQuote,202009,N,IN,47586,86,2017,2017,None,N,N,0,700-724,500/500,40-44,40-44
3063402986,Theta,N,PLRATING,202009,Y,IN,47710,5,1997,1997,None,N,N,0,525-549,50/100,45-49,45-49
4562808118,Theta,Y,eQuote,202009,N,IN,47130,21,2013,2013,Auto Home,N,Y,0,825-849,100/300,40-44,60-64
4563305718,Gamma,N,eQuote,202009,N,IN,47172,6,1999,2016,Auto Home,N,Y,0,No History,100/300,<20,50-54
963103382,Alpha,N,PLRATING,202010,N,IN,47060,38,1997,2016,None,N,Y,0,775-799,100/300,45-49,50-54
963406667,Gamma,N,eQuote,202010,N,IN,47006,46,2012,2014,None,N,Y,0,800-824,250/500,<20,45-49
963500719,Epsilon,N,eQuote,202010,N,IN,47022,38,2008,2008,Auto Home,N,N,0,525-549,100/300,40-44,40-44
963503180,Alpha,N,PLRATING,202010,N,IN,47022,38,2003,2013,Auto Home,N,Y,0,850-874,500/500,75-79,75-79
963503999,Gamma,N,PLRATING,202010,N,IN,47025,38,2005,2005,None,N,N,0,625-649,100/300,25-29,55-59
963504906,Alpha,N,PLRATING,202010,N,IN,47025,38,2006,2006,Auto Home,N,N,0,675-699,100/300,55-59,55-59
963600107,Gamma,Y,eQuote,202010,N,IN,47025,38,2014,2018,Auto Home,N,Y,0,750-774,500 CSL,65-69,70-74
963602652,Kappa,N,eQuote,202010,N,IN,47032,38,2003,2014,Auto Home,N,Y,0,600-624,100/300,50-54,50-54
963604653,Epsilon,Y,eQuote,202010,N,IN,47001,38,2018,2018,Auto Home,N,N,0,725-749,100/300,40-44,40-44
963604952,Alpha,N,eQuote,202010,N,IN,47025,38,2005,2014,Auto Home,N,Y,0,875-899,300 CSL,<20,80-84
963704633,Alpha,Y,PLRATING,202010,Y,IN,47001,38,2001,2001,None,N,N,0,875-899,100/300,85-90,85-90
963803504,Alpha,N,eQuote,202010,N,IN,47060,38,2008,2019,None,N,Y,0,625-649,300 CSL,20-24,50-54
963805168,Alpha,N,PLRATING,202010,N,IN,47305,10,2005,2005,None,N,N,0,550-574,250/500,20-24,20-24
1263502964,Beta,N,eQuote,202010,N,IN,46256,1,2016,2016,Auto Home,N,N,0,775-799,100/300,25-29,25-29
1563006029,Zeta,N,eQuote,202010,N,IN,46733,7,2004,2004,Auto Home,N,Y,0,875-899,100/300,20-24,20-24
1563300557,Eta,N,eQuote,202010,N,IN,47025,38,2005,2008,None,N,Y,0,550-574,100 CSL,25-29,55-59
1563704146,Delta,Y,eQuote,202010,N,IN,46240,1,2017,2017,Auto Home,N,Y,0,825-849,300 CSL,25-29,25-29
2162806659,Theta,N,PLRATING,202010,N,IN,46278,95,2000,2012,None,N,Y,0,750-774,500 CSL,20-24,45-49
2162907615,Beta,Y,eQuote,202010,N,IN,46168,30,2017,2017,Auto Home,N,Y,0,750-774,50/100,50-54,60-64
2163103246,Beta,N,PLRATING,202010,N,IN,46220,1,2007,2012,None,N,Y,0,625-649,100/300,65-69,65-69
2163107031,Theta,N,eQuote,202010,N,IN,46845,3,2009,2013,Auto Home,N,Y,0,850-874,"1,000 CSL",20-24,55-59
2163108237,Beta,N,PLRATING,202010,Y,IN,46902,34,2010,2010,None,N,N,0,550-574,100/300,20-24,20-24
2163108652,Theta,N,eQuote,202010,N,IN,46743,3,2009,2009,Homeowner,N,N,0,850-874,100/300,30-34,40-44
2163109270,Beta,N,PLRATING,202010,N,IN,46952,9,1999,2013,Auto Home,N,Y,0,750-774,100/300,50-54,55-59
2163200673,Beta,Y,PLRATING,202010,N,IN,46750,57,2002,2013,Auto Home,N,Y,0,850-874,500/500,55-59,65-69
2163206619,Theta,N,eQuote,202010,Y,IN,46802,3,2000,2008,Auto Home,N,Y,0,850-874,100/300,75-79,75-79
2163209372,Delta,N,PLRATING,202010,N,IN,46732,64,1997,2003,Auto Home,N,Y,0,600-624,100/300,55-59,60-64
2163300661,Iota,N,PLRATING,202010,N,IN,46140,52,2000,2000,None,N,N,0,700-724,100/300,60-64,60-64
2163300973,Beta,N,eQuote,202010,N,IN,46221,1,2007,2016,Auto Home,N,Y,0,650-674,50/100,<20,55-59
2163301086,Theta,N,eQuote,202010,N,IN,46807,3,2003,2018,None,N,Y,2,850-874,"1,000 CSL",75-79,75-79
2163301265,Beta,Y,PLRATING,202010,N,IN,46804,3,1996,2010,None,N,Y,0,900-924,250/500,70-74,70-74
2163301825,Beta,N,PLRATING,202010,N,IN,46953,9,2006,2012,None,N,Y,0,600-624,100/300,20-24,45-49
2163301854,Beta,N,PLRATING,202010,N,IN,46845,3,2015,2015,None,N,N,0,625-649,100/300,55-59,85-90
2163301915,Beta,N,PLRATING,202010,N,IN,46702,57,1996,2010,None,N,Y,0,750-774,100/300,75-79,75-79
2163303311,Alpha,N,eQuote,202010,N,IN,46390,67,2009,2009,Auto Home,N,N,0,800-824,500 CSL,65-69,65-69
2163303443,Alpha,N,eQuote,202010,N,IN,46825,3,2009,2014,None,N,Y,0,700-724,100/300,20-24,25-29
2163305672,Gamma,N,PLRATING,202010,N,IN,46614,4,2017,2017,None,N,N,0,550-574,100/300,20-24,20-24
2163306524,Iota,N,PLRATING,202010,N,IN,46148,55,2000,2013,Auto Home,N,Y,0,775-799,100/300,40-44,65-69
2163306604,Alpha,N,eQuote,202010,N,IN,46077,13,2003,2012,None,N,Y,0,No History,250/500,25-29,25-29
2163307170,Beta,N,PLRATING,202010,N,IN,46970,72,2008,2008,Auto Home,N,N,0,875-899,250/500,65-69,65-69
2163307453,Alpha,N,eQuote,202010,N,IN,46804,3,2008,2018,Auto Home,N,Y,0,825-849,500 CSL,20-24,40-44
2163309378,Eta,N,PLRATING,202010,N,IN,46750,57,2011,2011,Auto Home,N,N,0,775-799,300 CSL,20-24,20-24
2163309876,Beta,N,PLRATING,202010,Y,IN,46901,34,1997,1997,None,N,N,0,800-824,100/300,20-24,20-24
2163400156,Delta,Y,PLRATING,202010,N,IN,46553,42,2011,2016,Auto Home,N,Y,0,800-824,250/500,45-49,50-54
2163400226,Delta,N,PLRATING,202010,N,IN,46701,84,1996,2005,Homeowner,N,Y,0,875-899,250/500,75-79,80-84
2163400327,Alpha,Y,eQuote,202010,N,IN,46383,16,2018,2018,Auto Home,N,Y,0,925-949,250/500,50-54,55-59
2163401263,Beta,Y,PLRATING,202010,N,IN,47421,68,1999,1999,Auto Home,N,N,0,900-924,100/300,55-59,55-59
2163403511,Beta,Y,PLRATING,202010,N,IN,47421,68,2016,2016,Auto Home,N,N,0,600-624,100/300,30-34,30-34
2163405452,Delta,N,PLRATING,202010,N,IN,46701,84,2010,2010,Auto Home,N,N,0,No Score,100/300,85-90,85-90
2163405723,Beta,N,eQuote,202010,N,IN,46239,95,2007,2007,Auto Home,N,N,0,775-799,50/100,40-44,40-44
2163407105,Beta,N,eQuote,202010,N,IN,46260,95,2009,2011,Auto Home,N,Y,0,600-624,100/300,25-29,30-34
2163408276,Gamma,N,PLRATING,202010,N,IN,46526,29,1999,2015,Auto Home,N,Y,0,675-699,100/300,<20,50-54
2163408317,Beta,N,PLRATING,202010,N,IN,46770,57,2017,2017,Auto Home,N,N,0,525-549,100/300,55-59,55-59
2163408719,Beta,N,PLRATING,202010,N,IN,46220,1,2007,2007,Auto Home,N,N,0,800-824,100/300,30-34,30-34
2163500203,Gamma,N,PLRATING,202010,N,IN,46637,4,2007,2007,None,N,N,0,No Score,100/300,20-24,20-24
2163500208,Theta,Y,eQuote,202010,N,IN,46845,3,2006,2011,Auto Home,N,Y,0,825-849,100/300,40-44,40-44
2163501048,Iota,N,PLRATING,202010,N,IN,46140,52,2017,2017,Auto Home,N,N,0,600-624,100/300,<20,45-49
2163501064,Delta,Y,PLRATING,202010,Y,IN,46755,84,2005,2005,None,N,N,2,600-624,100/300,20-24,20-24
2163501098,Delta,N,PLRATING,202010,Y,IN,46755,84,2009,2009,None,N,N,0,600-624,100/300,20-24,20-24
2163501164,Beta,N,PLRATING,202010,N,IN,46792,57,2000,2006,None,N,Y,0,825-849,100/300,65-69,65-69
2163501510,Gamma,N,PLRATING,202010,N,IN,46528,29,2002,2005,Auto Home,N,Y,0,675-699,100/300,20-24,30-34
2163502897,Eta,N,eQuote,202010,N,IN,46143,30,2016,2016,None,N,N,1,675-699,100/300,30-34,30-34
2163502913,Iota,N,PLRATING,202010,N,IN,46130,52,2000,2007,Auto Home,N,Y,0,600-624,100/300,20-24,45-49
2163503173,Beta,N,PLRATING,202010,N,IN,46825,3,2013,2013,None,N,N,0,575-599,100/300,55-59,60-64
2163504153,Beta,Y,PLRATING,202010,N,IN,47446,68,2016,2016,Auto Home,N,N,0,800-824,100/300,30-34,30-34
2163504166,Delta,N,PLRATING,202010,N,IN,46795,84,2002,2008,None,N,Y,2,800-824,100/300,60-64,70-74
2163504424,Beta,N,PLRATING,202010,N,IN,47006,92,2011,2011,None,N,N,0,850-874,100/300,35-39,35-39
2163504722,Delta,Y,PLRATING,202010,N,IN,46517,29,2012,2017,Auto Home,N,Y,0,800-824,250/500,50-54,50-54
2163504983,Iota,Y,PLRATING,202010,N,IN,46226,1,2011,2011,Auto Home,N,N,0,800-824,100/300,65-69,65-69
2163506059,Alpha,N,eQuote,202010,N,IN,46825,3,2012,2015,None,N,Y,0,875-899,500 CSL,70-74,75-79
2163506182,Iota,N,PLRATING,202010,N,IN,46163,52,2004,2004,None,N,N,0,575-599,100/300,40-44,40-44
2163506687,Beta,N,PLRATING,202010,N,IN,47041,38,2002,2014,None,N,Y,0,675-699,100/300,20-24,55-59
2163508676,Iota,N,PLRATING,202010,N,IN,46163,52,2009,2009,None,N,N,0,675-699,100/300,70-74,70-74
2163509347,Epsilon,N,eQuote,202010,N,IN,46202,1,2013,2015,Auto Home,N,Y,0,800-824,100/300,25-29,25-29
2163509513,Beta,N,PLRATING,202010,N,IN,47421,68,1996,2004,None,N,Y,0,625-649,100/300,45-49,80-84
2163509688,Theta,N,eQuote,202010,N,IN,46765,3,2015,2016,Auto Home,N,Y,0,825-849,100/300,<20,55-59
2163509723,Beta,N,PLRATING,202010,N,IN,47041,92,1998,1998,None,N,N,0,600-624,100/300,25-29,25-29
2163509881,Alpha,N,eQuote,202010,N,IN,46802,3,2003,2010,Auto Home,N,Y,0,650-674,500 CSL,30-34,35-39
2163600435,Iota,N,PLRATING,202010,N,IN,46156,93,2004,2012,None,N,Y,0,700-724,50/100,20-24,50-54
2163600933,Beta,N,eQuote,202010,Y,IN,46280,30,2001,2002,Auto Home,N,Y,2,525-549,100/300,<20,50-54
2163601454,Epsilon,N,eQuote,202010,Y,IN,46157,30,1998,1998,Homeowner,N,Y,0,550-574,100/300,25-29,25-29
2163601610,Alpha,N,eQuote,202010,N,IN,46383,16,2004,2011,Auto Home,N,Y,0,600-624,250/500,35-39,35-39
2163601654,Alpha,N,eQuote,202010,N,IN,46530,99,2008,2008,None,N,N,0,675-699,100/300,45-49,45-49
2163603115,Theta,Y,eQuote,202010,N,IN,46835,3,2004,2004,Auto Home,N,N,0,800-824,"1,000 CSL",55-59,55-59
2163603866,Eta,N,PLRATING,202010,N,IN,46702,57,2008,2008,Auto Home,N,Y,0,675-699,300 CSL,75-79,80-84
2163604062,Eta,N,eQuote,202010,N,IN,46307,66,2006,2006,None,N,N,1,600-624,50/100,25-29,25-29
2163604232,Beta,N,PLRATING,202010,Y,IN,46970,72,2002,2002,None,N,N,0,No History,100/300,20-24,25-29
2163604269,Delta,N,PLRATING,202010,N,IN,46748,3,2015,2015,Auto Home,N,N,0,700-724,50/100,25-29,25-29
2163604468,Eta,N,PLRATING,202010,N,IN,46222,1,2011,2011,Auto Home,N,N,0,625-649,100/300,25-29,25-29
2163604510,Alpha,N,eQuote,202010,N,IN,46385,16,2010,2013,None,N,Y,0,700-724,250/500,20-24,50-54
2163604780,Gamma,Y,PLRATING,202010,N,IN,46526,29,2007,2011,Auto Home,N,Y,0,800-824,100/300,35-39,40-44
2163604911,Delta,N,PLRATING,202010,N,IN,46761,65,2002,2007,Auto Home,N,Y,0,800-824,100/300,55-59,60-64
2163605008,Beta,N,PLRATING,202010,Y,IN,47421,68,2005,2005,None,N,N,0,725-749,50/100,70-74,70-74
2163605194,Beta,N,PLRATING,202010,N,IN,47446,68,2009,2009,None,N,N,0,700-724,100/300,<20,<20
2163605838,Theta,N,eQuote,202010,N,IN,46773,3,1999,2010,Auto Home,N,Y,2,875-899,500 CSL,20-24,55-59
2163606814,Alpha,N,eQuote,202010,N,IN,46737,101,2002,2011,Auto Home,N,Y,0,775-799,300 CSL,70-74,70-74
2163607541,Alpha,N,eQuote,202010,N,IN,46725,94,2001,2015,Auto Home,N,Y,0,850-874,500/500,50-54,60-64
2163607562,Beta,N,PLRATING,202010,N,IN,47404,14,2006,2016,Auto Home,N,Y,0,825-849,100/300,<20,40-44
2163608195,Delta,N,PLRATING,202010,N,IN,46767,84,2017,2017,None,N,N,0,550-574,100/300,45-49,45-49
2163608600,Iota,N,PLRATING,202010,N,IN,46205,1,2014,2015,Auto Home,N,Y,0,650-674,100/300,25-29,25-29
2163608631,Theta,N,eQuote,202010,N,IN,46580,64,2017,2017,Auto Home,N,N,0,525-549,100/300,45-49,45-49
2163700487,Beta,N,PLRATING,202010,Y,IN,46217,95,2007,2007,None,N,N,0,575-599,100/300,30-34,30-34
2163701006,Theta,N,eQuote,202010,N,IN,46011,28,2009,2017,Auto Home,N,Y,0,700-724,250/500,40-44,50-54
2163701945,Iota,N,PLRATING,202010,N,IN,46130,31,2014,2015,None,N,Y,0,625-649,100/300,25-29,50-54
2163702772,Beta,N,PLRATING,202010,N,IN,46901,34,2007,2014,Auto Home,N,Y,0,650-674,250/500,20-24,55-59
2163703018,Beta,N,PLRATING,202010,N,IN,47421,68,2000,2016,None,N,Y,0,725-749,100/300,60-64,60-64
2163703066,Alpha,N,eQuote,202010,N,IN,46304,16,2003,2014,None,N,Y,0,No Score,100/300,30-34,30-34
2163704127,Beta,N,PLRATING,202010,Y,IN,47421,68,2000,2000,None,N,N,0,525-549,50/100,25-29,25-29
2163704923,Gamma,Y,PLRATING,202010,N,IN,46526,29,2014,2014,Auto Home,N,N,0,825-849,100/300,55-59,55-59
2163706152,Gamma,N,PLRATING,202010,N,IN,46526,29,2017,2017,None,N,N,0,550-574,100/300,20-24,20-24
2163706567,Eta,N,eQuote,202010,N,IN,46383,16,2016,2016,None,N,N,0,575-599,100/300,25-29,25-29
2163706606,Theta,N,eQuote,202010,N,IN,46773,3,2005,2005,None,N,N,0,675-699,500 CSL,25-29,55-59
2163706800,Beta,N,PLRATING,202010,N,IN,46913,19,2013,2013,Auto Home,N,N,0,575-599,100/300,35-39,35-39
2163706837,Theta,N,eQuote,202010,N,IN,47304,10,1998,2014,Auto Home,N,Y,0,725-749,100/300,35-39,35-39
2163707854,Beta,N,PLRATING,202010,N,IN,46970,72,2001,2007,Auto Home,N,Y,0,600-624,100/300,60-64,60-64
2163708876,Beta,N,eQuote,202010,N,IN,46234,30,2013,2013,Auto Home,N,Y,2,775-799,50/100,35-39,35-39
2163708933,Theta,N,eQuote,202010,N,IN,47304,10,1997,2013,Auto Home,N,Y,0,850-874,"500/1,000",45-49,50-54
2163709539,Eta,N,PLRATING,202010,Y,IN,46750,57,2006,2006,None,N,N,0,725-749,100/300,35-39,35-39
2163709876,Gamma,N,PLRATING,202010,N,IN,46528,29,1999,1999,None,N,N,0,No History,100/300,60-64,60-64
2163801302,Beta,N,PLRATING,202010,Y,IN,47930,103,2007,2007,None,N,N,0,No History,100/300,25-29,25-29
2163801559,Epsilon,N,eQuote,202010,N,IN,46158,30,2013,2013,None,N,N,0,575-599,100/300,30-34,30-34
2163801666,Epsilon,Y,eQuote,202010,N,IN,46113,1,2013,2013,Auto Home,N,N,0,750-774,100/300,65-69,65-69
2163803056,Beta,N,PLRATING,202010,N,IN,47012,46,1999,1999,None,N,N,0,600-624,50/100,20-24,20-24
2163803095,Beta,N,PLRATING,202010,N,IN,47041,92,2011,2014,None,N,Y,0,500-524,100/300,45-49,45-49
2163803857,Beta,N,PLRATING,202010,N,IN,47446,68,1997,2006,None,N,Y,0,525-549,100/300,60-64,60-64
2163804111,Beta,N,eQuote,202010,N,IN,46234,95,2014,2014,None,N,Y,1,650-674,50/100,35-39,35-39
2163804332,Beta,N,PLRATING,202010,N,IN,46901,34,2010,2010,Auto Home,N,N,0,800-824,500 CSL,80-84,80-84
2163806056,Epsilon,N,eQuote,202010,N,IN,46113,95,2017,2018,None,N,Y,0,800-824,100/300,45-49,45-49
2163806060,Alpha,N,eQuote,202010,N,IN,46835,3,2016,2016,Auto Home,N,N,0,750-774,100/300,20-24,20-24
2163806765,Iota,N,PLRATING,202010,N,IN,46227,95,2010,2010,None,N,Y,0,550-574,100/300,40-44,45-49
2163807376,Delta,N,PLRATING,202010,Y,IN,46755,84,2000,2000,None,N,Y,0,500-524,50/100,70-74,70-74
